actions,ground_truths,board_numbers,image_numbers
Grip,up,506,1
Grip,up,506,2
Grip,up,506,3
Grip,right,506,4
Grip,right,506,5
Grip,grip,506,6
Grip,up,507,0
Grip,up,507,1
Grip,up,507,2
Grip,up,507,3
Grip,up,507,4
Grip,up,507,5
Grip,right,507,6
Grip,right,507,7
Grip,right,507,8
Grip,grip,507,9
Up,up,508,0
Up,right,508,1
Grip,right,508,2
Grip,right,508,3
Grip,right,508,4
Up,grip,508,5
Grip,right,509,0
Grip,right,509,1
Grip,right,509,2
Grip,right,509,3
Grip,right,509,4
Grip,right,509,5
Grip,grip,509,6
Up,up,51,0
Up,left,51,1
Grip,grip,51,10
Up,left,51,2
Up,left,51,3
Up,left,51,4
Up,left,51,5
Up,left,51,6
Grip,left,51,7
Grip,left,51,8
Grip,left,51,9
Grip,down,510,0
Grip,down,510,1
Grip,right,510,10
Grip,grip,510,11
Grip,down,510,2
Grip,down,510,3
Grip,right,510,4
Grip,right,510,5
Grip,right,510,6
Grip,right,510,7
Grip,right,510,8
Grip,right,510,9
Grip,down,511,0
Grip,down,511,1
Right,down,511,2
Right,down,511,3
Grip,right,511,4
Grip,right,511,5
Grip,right,511,6
Grip,right,511,7
Grip,grip,511,8
Grip,up,512,0
Grip,up,512,1
Grip,left,512,10
Up,grip,512,11
Grip,up,512,2
Grip,up,512,3
Grip,up,512,4
Grip,up,512,5
Grip,up,512,6
Up,up,512,7
Up,up,512,8
Up,left,512,9
Grip,up,513,0
Grip,up,513,1
Grip,left,513,10
Grip,left,513,11
Grip,left,513,12
Grip,left,513,13
Grip,left,513,14
Grip,left,513,15
Grip,left,513,16
Grip,grip,513,17
Grip,up,513,2
Grip,up,513,3
Grip,up,513,4
Grip,up,513,5
Grip,up,513,6
Grip,up,513,7
Grip,up,513,8
Grip,up,513,9
Up,up,514,0
Up,left,514,1
Up,left,514,2
Up,left,514,3
Up,left,514,4
Up,left,514,5
Up,left,514,6
Up,left,514,7
Up,left,514,8
Up,grip,514,9
Grip,down,515,0
Grip,left,515,1
Grip,left,515,2
Grip,grip,515,3
Grip,down,516,0
Up,down,516,1
Up,grip,516,10
Up,down,516,2
Up,left,516,3
Up,left,516,4
Up,left,516,5
Up,left,516,6
Grip,left,516,7
Grip,left,516,8
Grip,left,516,9
Grip,down,517,0
Grip,down,517,1
Up,left,517,10
Up,left,517,11
Up,left,517,12
Up,left,517,13
Grip,left,517,14
Grip,left,517,15
Grip,grip,517,16
Up,down,517,2
Up,down,517,3
Up,down,517,4
Up,down,517,5
Up,down,517,6
Up,left,517,7
Up,left,517,8
Up,left,517,9
Grip,up,518,0
Grip,up,518,1
Grip,up,518,2
Grip,up,518,3
Grip,up,518,4
Grip,right,518,5
Grip,grip,518,6
Grip,up,519,0
Grip,up,519,1
Grip,right,519,10
Up,grip,519,11
Grip,up,519,2
Grip,up,519,3
Grip,up,519,4
Grip,up,519,5
Grip,up,519,6
Grip,up,519,7
Up,up,519,8
Grip,up,519,9
Up,down,52,0
Up,down,52,1
Grip,grip,52,10
Grip,down,52,2
Grip,down,52,3
Grip,down,52,4
Grip,left,52,5
Up,left,52,6
Up,left,52,7
Up,left,52,8
Grip,left,52,9
Grip,down,520,0
Grip,down,520,1
Grip,left,520,2
Grip,grip,520,3
Grip,down,521,0
Grip,down,521,1
Grip,down,521,2
Grip,down,521,3
Grip,down,521,4
Grip,down,521,5
Grip,down,521,6
Grip,grip,521,7
Grip,up,522,0
Grip,up,522,1
Grip,right,522,10
Grip,grip,522,11
Grip,up,522,2
Grip,up,522,3
Grip,up,522,4
Grip,up,522,5
Grip,up,522,6
Grip,up,522,7
Grip,right,522,8
Grip,right,522,9
Grip,up,523,0
Grip,up,523,1
Grip,right,523,10
Grip,grip,523,11
Grip,up,523,2
Grip,up,523,3
Grip,up,523,4
Grip,up,523,5
Grip,up,523,6
Grip,up,523,7
Grip,up,523,8
Grip,right,523,9
Up,up,524,0
Up,right,524,1
Up,right,524,2
Up,right,524,3
Up,right,524,4
Up,grip,524,5
Grip,down,525,0
Grip,right,525,1
Grip,right,525,2
Grip,right,525,3
Grip,right,525,4
Grip,right,525,5
Grip,right,525,6
Grip,grip,525,7
Grip,down,526,0
Grip,down,526,1
Grip,right,526,10
Grip,right,526,11
Grip,right,526,12
Grip,right,526,13
Grip,grip,526,14
Right,down,526,2
Grip,down,526,3
Grip,down,526,4
Grip,down,526,5
Grip,down,526,6
Grip,right,526,7
Grip,right,526,8
Grip,right,526,9
Grip,down,527,0
Grip,down,527,1
Grip,right,527,2
Grip,right,527,3
Grip,right,527,4
Grip,right,527,5
Grip,right,527,6
Grip,right,527,7
Grip,grip,527,8
Grip,up,528,0
Grip,up,528,1
Grip,up,528,2
Grip,up,528,3
Grip,left,528,4
Grip,left,528,5
Grip,left,528,6
Grip,grip,528,7
Grip,up,529,0
Grip,up,529,1
Grip,left,529,2
Grip,left,529,3
Grip,left,529,4
Grip,left,529,5
Grip,left,529,6
Grip,left,529,7
Grip,grip,529,8
Grip,down,53,0
Grip,down,53,1
Grip,down,53,2
Grip,left,53,3
Grip,left,53,4
Grip,left,53,5
Grip,left,53,6
Grip,left,53,7
Grip,grip,53,8
Up,down,530,0
Up,left,530,1
Up,left,530,2
Grip,left,530,3
Grip,left,530,4
Grip,grip,530,5
Grip,up,531,0
Grip,left,531,1
Grip,grip,531,10
Grip,left,531,2
Grip,left,531,3
Grip,left,531,4
Grip,left,531,5
Grip,left,531,6
Grip,left,531,7
Grip,left,531,8
Grip,left,531,9
Up,down,532,0
Up,down,532,1
Up,grip,532,10
Up,down,532,2
Up,left,532,3
Up,left,532,4
Up,left,532,5
Up,left,532,6
Up,left,532,7
Up,left,532,8
Up,left,532,9
Up,down,533,0
Up,down,533,1
Up,grip,533,10
Up,down,533,2
Up,left,533,3
Up,left,533,4
Up,left,533,5
Up,left,533,6
Up,left,533,7
Up,left,533,8
Up,left,533,9
Grip,up,534,0
Grip,up,534,1
Grip,left,534,10
Grip,grip,534,11
Grip,up,534,2
Grip,up,534,3
Grip,up,534,4
Grip,up,534,5
Grip,up,534,6
Grip,up,534,7
Grip,up,534,8
Grip,up,534,9
Grip,up,535,0
Grip,up,535,1
Grip,up,535,2
Grip,up,535,3
Grip,up,535,4
Grip,up,535,5
Grip,up,535,6
Grip,grip,535,7
Grip,down,536,0
Grip,down,536,1
Grip,down,536,2
Grip,right,536,3
Grip,grip,536,4
Grip,down,537,0
Grip,down,537,1
Grip,down,537,2
Grip,down,537,3
Grip,down,537,4
Grip,down,537,5
Grip,left,537,6
Grip,grip,537,7
Grip,up,538,0
Grip,up,538,1
Grip,right,538,10
Grip,right,538,11
Grip,right,538,12
Grip,grip,538,13
Grip,up,538,2
Grip,up,538,3
Grip,up,538,4
Grip,up,538,5
Grip,right,538,6
Grip,right,538,7
Grip,right,538,8
Grip,right,538,9
Grip,up,539,0
Grip,up,539,1
Grip,grip,539,10
Grip,up,539,2
Grip,up,539,3
Grip,up,539,4
Grip,right,539,5
Grip,right,539,6
Grip,right,539,7
Grip,right,539,8
Grip,right,539,9
Grip,up,54,0
Grip,up,54,1
Grip,right,54,10
Grip,grip,54,11
Grip,up,54,2
Grip,up,54,3
Grip,up,54,4
Grip,up,54,5
Grip,up,54,6
Grip,up,54,7
Grip,up,54,8
Grip,up,54,9
Grip,up,540,0
Left,right,540,1
Right,right,540,2
Right,right,540,3
Right,right,540,4
Grip,grip,540,5
Grip,down,541,0
Grip,right,541,1
Grip,right,541,2
Grip,right,541,3
Grip,right,541,4
Grip,right,541,5
Grip,right,541,6
Grip,right,541,7
Grip,grip,541,8
Grip,down,542,0
Grip,down,542,1
Grip,right,542,2
Grip,right,542,3
Grip,right,542,4
Grip,right,542,5
Grip,right,542,6
Grip,right,542,7
Grip,grip,542,8
Grip,down,543,0
Grip,down,543,1
Grip,right,543,10
Grip,grip,543,11
Grip,down,543,2
Grip,down,543,3
Grip,down,543,4
Grip,right,543,5
Grip,right,543,6
Grip,right,543,7
Grip,right,543,8
Grip,right,543,9
Grip,up,544,0
Grip,up,544,1
Grip,grip,544,10
Grip,up,544,2
Grip,up,544,3
Grip,up,544,4
Grip,up,544,5
Up,up,544,6
Grip,left,544,7
Grip,left,544,8
Grip,left,544,9
Up,up,545,0
Grip,up,545,1
Grip,up,545,2
Up,left,545,3
Grip,grip,545,4
Up,up,546,0
Up,left,546,1
Up,left,546,2
Up,left,546,3
Up,left,546,4
Up,left,546,5
Up,left,546,6
Up,left,546,7
Up,left,546,8
Up,grip,546,9
Up,up,547,0
Grip,left,547,1
Grip,left,547,2
Grip,left,547,3
Grip,left,547,4
Grip,grip,547,5
Grip,down,548,0
Up,down,548,1
Up,left,548,10
Grip,left,548,11
Up,grip,548,12
Up,down,548,2
Up,down,548,3
Up,down,548,4
Up,left,548,5
Up,left,548,6
Up,left,548,7
Up,left,548,8
Up,left,548,9
Up,down,549,0
Up,down,549,1
Up,left,549,10
Grip,grip,549,11
Up,down,549,2
Up,left,549,3
Grip,left,549,4
Up,left,549,5
Up,left,549,6
Up,left,549,7
Up,left,549,8
Up,left,549,9
Grip,up,55,0
Grip,up,55,1
Grip,up,55,2
Grip,up,55,3
Grip,up,55,4
Grip,left,55,5
Left,grip,55,6
Grip,up,550,0
Grip,up,550,1
Grip,up,550,2
Grip,up,550,3
Grip,up,550,4
Grip,up,550,5
Grip,up,550,6
Grip,grip,550,7
Grip,up,551,0
Grip,up,551,1
Grip,up,551,2
Grip,up,551,3
Grip,up,551,4
Grip,right,551,5
Grip,grip,551,6
Grip,down,552,0
Grip,down,552,1
Grip,down,552,2
Up,down,552,3
Up,down,552,4
Grip,grip,552,5
Grip,down,553,0
Grip,down,553,1
Grip,down,553,2
Grip,down,553,3
Grip,down,553,4
Grip,down,553,5
Grip,down,553,6
Grip,right,553,7
Grip,grip,553,8
Grip,up,554,0
Grip,up,554,1
Grip,right,554,10
Grip,right,554,11
Grip,right,554,12
Grip,right,554,13
Grip,right,554,14
Grip,grip,554,15
Grip,up,554,2
Grip,up,554,3
Grip,up,554,4
Grip,up,554,5
Grip,up,554,6
Grip,right,554,7
Grip,right,554,8
Grip,right,554,9
Grip,up,555,0
Grip,up,555,1
Grip,right,555,10
Grip,right,555,11
Grip,right,555,12
Grip,grip,555,13
Grip,up,555,2
Grip,up,555,3
Grip,up,555,4
Grip,right,555,5
Grip,right,555,6
Grip,right,555,7
Grip,right,555,8
Grip,right,555,9
Grip,down,556,0
Grip,right,556,1
Grip,right,556,2
Grip,right,556,3
Grip,right,556,4
Grip,right,556,5
Grip,right,556,6
Grip,grip,556,7
Grip,up,557,0
Grip,right,557,1
Grip,right,557,2
Grip,right,557,3
Grip,right,557,4
Grip,right,557,5
Grip,right,557,6
Grip,right,557,7
Grip,grip,557,8
Grip,down,558,0
Grip,down,558,1
Grip,right,558,10
Grip,right,558,11
Grip,grip,558,12
Grip,down,558,2
Grip,down,558,3
Grip,right,558,4
Grip,right,558,5
Grip,right,558,6
Grip,right,558,7
Grip,right,558,8
Grip,right,558,9
Grip,down,559,0
Grip,down,559,1
Grip,right,559,10
Grip,right,559,11
Grip,right,559,12
Grip,right,559,13
Grip,grip,559,14
Grip,down,559,2
Grip,down,559,3
Grip,down,559,4
Grip,down,559,5
Grip,right,559,6
Grip,right,559,7
Grip,right,559,8
Grip,right,559,9
Grip,down,56,0
Grip,down,56,1
Grip,down,56,2
Grip,down,56,3
Grip,down,56,4
Grip,grip,56,5
Grip,up,560,0
Grip,up,560,1
Grip,left,560,10
Grip,left,560,11
Grip,left,560,12
Grip,left,560,13
Grip,left,560,14
Grip,left,560,15
Grip,left,560,16
Grip,grip,560,17
Grip,up,560,2
Grip,up,560,3
Grip,up,560,4
Grip,up,560,5
Grip,up,560,6
Grip,left,560,7
Grip,left,560,8
Grip,left,560,9
Grip,up,561,0
Grip,up,561,1
Grip,left,561,10
Grip,left,561,11
Grip,left,561,12
Grip,left,561,13
Grip,grip,561,14
Grip,up,561,2
Grip,up,561,3
Grip,up,561,4
Grip,up,561,5
Grip,left,561,6
Grip,left,561,7
Grip,left,561,8
Grip,left,561,9
Up,down,562,0
Up,left,562,1
Grip,grip,562,10
Grip,left,562,2
Grip,left,562,3
Grip,left,562,4
Grip,left,562,5
Grip,left,562,6
Grip,left,562,7
Grip,left,562,8
Grip,left,562,9
Grip,left,563,0
Grip,left,563,1
Grip,grip,563,10
Grip,left,563,2
Grip,left,563,3
Grip,left,563,4
Grip,left,563,5
Grip,left,563,6
Grip,left,563,7
Grip,left,563,8
Grip,left,563,9
Up,down,564,0
Up,down,564,1
Up,down,564,2
Up,down,564,3
Up,down,564,4
Up,left,564,5
Up,left,564,6
Up,grip,564,7
Up,down,565,0
Up,down,565,1
Up,left,565,2
Up,left,565,3
Up,left,565,4
Up,left,565,5
Up,left,565,6
Up,grip,565,7
Grip,up,566,0
Grip,up,566,1
Grip,up,566,2
Grip,up,566,3
Grip,up,566,4
Grip,up,566,5
Grip,up,566,6
Grip,right,566,7
Grip,grip,566,8
Grip,up,567,0
Grip,up,567,1
Grip,up,567,2
Grip,up,567,3
Grip,left,567,4
Grip,grip,567,5
Up,down,568,0
Up,down,568,1
Up,left,568,2
Up,grip,568,3
Grip,down,569,0
Grip,down,569,1
Grip,down,569,2
Grip,down,569,3
Grip,down,569,4
Grip,down,569,5
Grip,down,569,6
Grip,grip,569,7
Grip,down,57,0
Grip,down,57,1
Grip,down,57,2
Grip,down,57,3
Grip,down,57,4
Grip,grip,57,5
Grip,up,570,0
Grip,up,570,1
Grip,right,570,10
Grip,grip,570,11
Grip,up,570,2
Grip,up,570,3
Grip,right,570,4
Grip,right,570,5
Grip,right,570,6
Grip,right,570,7
Grip,right,570,8
Grip,right,570,9
Grip,up,571,0
Grip,up,571,1
Grip,right,571,10
Grip,grip,571,11
Grip,up,571,2
Grip,up,571,3
Grip,up,571,4
Grip,up,571,5
Grip,right,571,6
Grip,right,571,7
Grip,right,571,8
Grip,right,571,9
Grip,right,572,0
Grip,right,572,1
Grip,right,572,2
Grip,grip,572,3
Grip,down,573,0
Grip,right,573,1
Grip,right,573,2
Grip,right,573,3
Grip,right,573,4
Grip,right,573,5
Up,grip,573,6
Grip,down,574,0
Grip,down,574,1
Grip,down,574,2
Grip,down,574,3
Grip,down,574,4
Grip,right,574,5
Grip,right,574,6
Grip,right,574,7
Grip,right,574,8
Right,grip,574,9
Grip,down,575,0
Grip,down,575,1
Grip,right,575,10
Grip,right,575,11
Grip,right,575,12
Grip,grip,575,13
Grip,down,575,2
Grip,down,575,3
Grip,down,575,4
Grip,down,575,5
Grip,right,575,6
Grip,right,575,7
Grip,right,575,8
Grip,right,575,9
Grip,up,58,0
Grip,up,58,1
Grip,up,58,2
Grip,up,58,3
Grip,right,58,4
Grip,right,58,5
Grip,right,58,6
Grip,right,58,7
Grip,grip,58,8
Grip,up,59,0
Grip,up,59,1
Grip,up,59,2
Grip,up,59,3
Grip,up,59,4
Grip,up,59,5
Grip,up,59,6
Grip,right,59,7
Grip,right,59,8
Grip,grip,59,9
Grip,up,6,0
Grip,up,6,1
Grip,grip,6,10
Grip,up,6,2
Grip,up,6,3
Grip,up,6,4
Grip,up,6,5
Grip,up,6,6
Grip,up,6,7
Grip,up,6,8
Grip,right,6,9
Grip,down,60,0
Up,right,60,1
Up,right,60,2
Up,right,60,3
Up,right,60,4
Up,right,60,5
Up,right,60,6
Up,right,60,7
Up,grip,60,8
Up,up,61,0
Up,right,61,1
Up,right,61,2
Grip,grip,61,3
Grip,down,62,0
Grip,down,62,1
Grip,right,62,2
Grip,right,62,3
Grip,right,62,4
Grip,right,62,5
Grip,grip,62,6
Grip,down,63,0
Grip,down,63,1
Up,down,63,2
Up,down,63,3
Up,down,63,4
Grip,down,63,5
Up,down,63,6
Up,right,63,7
Up,right,63,8
Up,grip,63,9
Grip,up,64,0
Grip,up,64,1
Grip,left,64,10
Grip,left,64,11
Grip,left,64,12
Grip,grip,64,13
Grip,up,64,2
Grip,up,64,3
Grip,up,64,4
Grip,up,64,5
Grip,up,64,6
Grip,up,64,7
Grip,up,64,8
Grip,up,64,9
Grip,up,65,0
Grip,up,65,1
Grip,left,65,10
Grip,left,65,11
Grip,grip,65,12
Grip,up,65,2
Grip,up,65,3
Grip,up,65,4
Grip,up,65,5
Grip,up,65,6
Grip,up,65,7
Grip,left,65,8
Grip,left,65,9
Grip,down,66,0
Grip,left,66,1
Grip,grip,66,2
Up,up,67,0
Up,left,67,1
Grip,grip,67,10
Up,left,67,2
Up,left,67,3
Grip,left,67,4
Grip,left,67,5
Grip,left,67,6
Grip,left,67,7
Grip,left,67,8
Grip,left,67,9
Grip,down,68,0
Up,down,68,1
Up,left,68,10
Grip,left,68,11
Grip,left,68,12
Grip,grip,68,13
Up,down,68,2
Grip,down,68,3
Up,left,68,4
Up,left,68,5
Up,left,68,6
Up,left,68,7
Grip,left,68,8
Grip,left,68,9
Grip,down,69,0
Grip,down,69,1
Grip,down,69,2
Up,down,69,3
Up,down,69,4
Grip,down,69,5
Up,left,69,6
Grip,left,69,7
Up,grip,69,8
Grip,up,7,0
Grip,up,7,1
Grip,up,7,2
Grip,up,7,3
Grip,up,7,4
Grip,right,7,5
Grip,right,7,6
Grip,grip,7,7
Up,up,70,0
Up,up,70,1
Up,up,70,2
Grip,up,70,3
Grip,up,70,4
Grip,up,70,5
Grip,grip,70,6
Grip,up,71,0
Grip,up,71,1
Grip,up,71,2
Grip,up,71,3
Grip,grip,71,4
Grip,down,72,0
Grip,down,72,1
Grip,down,72,2
Grip,down,72,3
Grip,down,72,4
Up,right,72,5
Up,grip,72,6
Grip,down,73,0
Grip,down,73,1
Grip,down,73,2
Grip,down,73,3
Grip,down,73,4
Up,down,73,5
Grip,grip,73,6
Grip,up,74,0
Grip,up,74,1
Grip,right,74,10
Grip,right,74,11
Grip,right,74,12
Grip,grip,74,13
Grip,up,74,2
Grip,up,74,3
Grip,up,74,4
Grip,up,74,5
Grip,up,74,6
Grip,up,74,7
Grip,right,74,8
Grip,right,74,9
Grip,up,75,0
Grip,up,75,1
Grip,right,75,2
Grip,right,75,3
Grip,right,75,4
Grip,right,75,5
Grip,grip,75,6
Grip,up,76,0
Grip,right,76,1
Grip,right,76,2
Grip,right,76,3
Grip,grip,76,4
Grip,right,77,0
Grip,right,77,1
Grip,right,77,2
Grip,right,77,3
Grip,right,77,4
Grip,right,77,5
Grip,right,77,6
Grip,right,77,7
Grip,grip,77,8
Grip,down,78,0
Grip,down,78,1
Grip,down,78,2
Grip,right,78,3
Grip,right,78,4
Grip,right,78,5
Grip,right,78,6
Grip,grip,78,7
Right,down,79,0
Right,down,79,1
Right,right,79,10
Right,right,79,11
Right,grip,79,12
Right,down,79,2
Right,down,79,3
Right,down,79,4
Right,down,79,5
Right,right,79,6
Up,right,79,7
Right,right,79,8
Right,right,79,9
Grip,down,8,0
Grip,down,8,1
Grip,down,8,2
Grip,down,8,3
Left,down,8,4
Grip,down,8,5
Grip,grip,8,6
Grip,up,80,0
Grip,up,80,1
Grip,left,80,10
Grip,left,80,11
Grip,left,80,12
Grip,grip,80,13
Grip,up,80,2
Grip,up,80,3
Grip,up,80,4
Grip,up,80,5
Grip,up,80,6
Grip,left,80,7
Grip,left,80,8
Grip,left,80,9
Grip,up,81,0
Grip,up,81,1
Grip,left,81,10
Grip,left,81,11
Grip,left,81,12
Grip,grip,81,13
Grip,up,81,2
Grip,left,81,3
Grip,left,81,4
Grip,left,81,5
Grip,left,81,6
Grip,left,81,7
Grip,left,81,8
Grip,left,81,9
Grip,left,82,0
Grip,left,82,1
Grip,left,82,2
Grip,left,82,3
Grip,left,82,4
Grip,left,82,5
Grip,left,82,6
Grip,left,82,7
Grip,left,82,8
Grip,grip,82,9
Grip,up,83,0
Grip,left,83,1
Grip,left,83,2
Grip,left,83,3
Grip,left,83,4
Grip,left,83,5
Grip,left,83,6
Grip,grip,83,7
Up,down,84,0
Up,down,84,1
Up,left,84,10
Up,left,84,11
Up,grip,84,12
Up,left,84,2
Up,left,84,3
Up,left,84,4
Up,left,84,5
Up,left,84,6
Up,left,84,7
Up,left,84,8
Up,left,84,9
Grip,down,85,0
Up,down,85,1
Grip,left,85,2
Grip,left,85,3
Grip,grip,85,4
Grip,up,86,0
Grip,up,86,1
Grip,up,86,2
Grip,right,86,3
Grip,grip,86,4
Grip,up,87,0
Grip,up,87,1
Grip,grip,87,10
Grip,up,87,2
Grip,up,87,3
Grip,up,87,4
Grip,up,87,5
Grip,up,87,6
Grip,up,87,7
Grip,up,87,8
Grip,left,87,9
Grip,down,88,0
Grip,down,88,1
Grip,down,88,2
Grip,down,88,3
Grip,grip,88,4
Grip,down,89,0
Grip,down,89,1
Grip,left,89,2
Grip,grip,89,3
Grip,down,9,0
Grip,down,9,1
Grip,down,9,2
Grip,down,9,3
Grip,right,9,4
Grip,grip,9,5
Grip,up,90,0
Grip,up,90,1
Grip,grip,90,10
Grip,up,90,2
Grip,up,90,3
Grip,right,90,4
Grip,right,90,5
Grip,right,90,6
Grip,right,90,7
Grip,right,90,8
Grip,right,90,9
Grip,up,91,0
Grip,up,91,1
Grip,right,91,10
Grip,right,91,11
Grip,right,91,12
Grip,grip,91,13
Grip,up,91,2
Grip,up,91,3
Grip,up,91,4
Grip,up,91,5
Grip,up,91,6
Grip,up,91,7
Grip,up,91,8
Grip,right,91,9
Grip,down,92,0
Grip,right,92,1
Grip,right,92,2
Grip,right,92,3
Grip,grip,92,4
Grip,right,93,0
Grip,right,93,1
Grip,right,93,2
Grip,grip,93,3
Grip,down,94,0
Grip,down,94,1
Grip,right,94,10
Grip,right,94,11
Grip,right,94,12
Grip,grip,94,13
Grip,down,94,2
Grip,down,94,3
Grip,down,94,4
Grip,down,94,5
Grip,right,94,6
Grip,right,94,7
Grip,right,94,8
Grip,right,94,9
Grip,down,95,0
Grip,down,95,1
Grip,down,95,2
Grip,down,95,3
Grip,down,95,4
Grip,right,95,5
Grip,right,95,6
Grip,grip,95,7
Grip,up,96,0
Grip,up,96,1
Grip,up,96,2
Grip,up,96,3
Grip,up,96,4
Grip,up,96,5
Grip,up,96,6
Grip,left,96,7
Grip,left,96,8
Grip,grip,96,9
Grip,up,97,0
Grip,up,97,1
Grip,left,97,10
Grip,left,97,11
Grip,left,97,12
Grip,left,97,13
Grip,left,97,14
Grip,grip,97,15
Grip,up,97,2
Grip,up,97,3
Grip,up,97,4
Grip,up,97,5
Grip,up,97,6
Grip,up,97,7
Grip,up,97,8
Grip,left,97,9
Left,left,98,0
Left,left,98,1
Left,left,98,2
Left,left,98,3
Left,left,98,4
Left,left,98,5
Left,left,98,6
Left,grip,98,7
Grip,up,99,0
Grip,left,99,1
Grip,left,99,2
Grip,left,99,3
Grip,left,99,4
Grip,left,99,5
Grip,left,99,6
Grip,left,99,7
Grip,grip,99,8
